antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'jam making set printed'}),frozenset({'jam making set with jars'}),0.04713292788879236,0.04767593397046047,0.01672458731537793,0.3548387096774193,7.442721728268056,1.0,0.014477480957517393,1.4761023023457862,0.9084588764324345,0.21418636995827534,0.3225401800330342,0.3528179880961128
frozenset({'jam making set with jars'}),frozenset({'jam making set printed'}),0.04767593397046047,0.04713292788879236,0.01672458731537793,0.3507972665148063,7.442721728268056,1.0,0.014477480957517393,1.4677496303748074,0.9089768710021874,0.21418636995827534,0.3186848905936102,0.3528179880961128
frozenset({'set of 3 cake tins pantry design'}),frozenset({'jam making set printed'}),0.06222849695916594,0.04713292788879236,0.010968722849695916,0.17626527050610818,3.7397479511987193,1.0,0.008035711589891614,1.1567644752536483,0.7812162107930539,0.11147902869757173,0.13551978696378436,0.20449208225766238
frozenset({'jam making set printed'}),frozenset({'set of 3 cake tins pantry design'}),0.04713292788879236,0.06222849695916594,0.010968722849695916,0.23271889400921658,3.7397479511987197,1.0,0.008035711589891614,1.2222006976568227,0.7688399795074106,0.11147902869757173,0.1818037725578305,0.20449208225766238
frozenset({'recipe box pantry yellow design'}),frozenset({'jam making set with jars'}),0.044960903562119896,0.04767593397046047,0.010208514335360555,0.22705314009661834,4.762426683393306,1.0,0.008064961265880686,1.2320692604257169,0.8272153644409389,0.12384716732542819,0.18835731714102652,0.22058807346516565
frozenset({'jam making set with jars'}),frozenset({'recipe box pantry yellow design'}),0.04767593397046047,0.044960903562119896,0.010208514335360555,0.21412300683371296,4.762426683393307,1.0,0.008064961265880686,1.2152526473513894,0.8295737159189892,0.12384716732542819,0.1771258411331395,0.22058807346516565
frozenset({'set of 3 cake tins pantry design'}),frozenset({'jam making set with jars'}),0.06222849695916594,0.04767593397046047,0.013140747176368376,0.2111692844677138,4.429263716124621,1.0,0.010173945464262181,1.207260375740987,0.8256049998325096,0.13580246913580246,0.17167827248018117,0.24339785407895942
frozenset({'jam making set with jars'}),frozenset({'set of 3 cake tins pantry design'}),0.04767593397046047,0.06222849695916594,0.013140747176368376,0.275626423690205,4.429263716124621,1.0,0.010173945464262181,1.294596508914862,0.8129888440590397,0.13580246913580246,0.2275585534845869,0.24339785407895942
frozenset({'jam making set with jars'}),frozenset({'set of 4 pantry jelly moulds'}),0.04767593397046047,0.04702432667245873,0.010099913119026933,0.21184510250569474,4.505010863446737,1.0,0.007857984425585426,1.2091223138462157,0.8169749986818177,0.11938382541720154,0.17295381240711535,0.21331285148379425
frozenset({'set of 4 pantry jelly moulds'}),frozenset({'jam making set with jars'}),0.04702432667245873,0.04767593397046047,0.010099913119026933,0.21478060046189376,4.505010863446737,1.0,0.007857984425585426,1.2128127076199724,0.8164163832981036,0.11938382541720154,0.17547038077923569,0.21331285148379425
frozenset({'jumbo  bag baroque black white'}),frozenset({'jumbo bag pink polkadot'}),0.03524109470026064,0.04729582971329279,0.013575152041702867,0.3852080123266564,8.144650694612748,1.0,0.011908395227849315,1.5496366078097066,0.909263465976248,0.19685039370078744,0.35468741835324624,0.3361172093780239
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo  bag baroque black white'}),0.04729582971329279,0.03524109470026064,0.013575152041702867,0.2870264064293915,8.144650694612748,1.0,0.011908395227849315,1.3531481586410192,0.9207685380450271,0.19685039370078744,0.26098262513669573,0.3361172093780239
frozenset({'jumbo  bag baroque black white'}),frozenset({'jumbo bag red retrospot'}),0.03524109470026064,0.08688097306689835,0.01965682015638575,0.5577812018489985,6.420061633281973,1.0,0.01659503955688439,2.064858008639662,0.8750769242250904,0.19183889772125062,0.5157051982190269,0.3920156009244992
frozenset({'jumbo bag red retrospot'}),frozenset({'jumbo  bag baroque black white'}),0.08688097306689835,0.03524109470026064,0.01965682015638575,0.22624999999999998,6.420061633281972,1.0,0.01659503955688439,1.2468612669463512,0.9245653968070399,0.19183889772125062,0.1979861541059267,0.3920156009244992
frozenset({'jumbo  bag baroque black white'}),frozenset({'jumbo bag strawberry'}),0.03524109470026064,0.0355125977410947,0.011131624674196351,0.31587057010785824,8.894606145422504,1.0,0.009880121854150171,1.4098025316802467,0.9199939048413954,0.1867030965391621,0.290680802787204,0.3146631138001065
frozenset({'jumbo bag strawberry'}),frozenset({'jumbo  bag baroque black white'}),0.0355125977410947,0.03524109470026064,0.011131624674196351,0.31345565749235477,8.894606145422506,1.0,0.009880121854150171,1.4052390291002888,0.9202528829702215,0.1867030965391621,0.28837729433101844,0.3146631138001065
frozenset({'jumbo  bag baroque black white'}),frozenset({'jumbo shopper vintage red paisley'}),0.03524109470026064,0.04289748045178106,0.012869244135534318,0.3651771956856703,8.512788906009247,1.0,0.011357489964530523,1.5076687747252284,0.9147670775407591,0.197171381031614,0.336724341072694,0.3325885978428351
frozenset({'jumbo shopper vintage red paisley'}),frozenset({'jumbo  bag baroque black white'}),0.04289748045178106,0.03524109470026064,0.012869244135534318,0.3,8.512788906009245,1.0,0.011357489964530523,1.3782270075710563,0.9220847989712169,0.197171381031614,0.2744301232622277,0.3325885978428351
frozenset({'jumbo storage bag suki'}),frozenset({'jumbo  bag baroque black white'}),0.04202867072111208,0.03524109470026064,0.013086446568201564,0.31136950904392763,8.835409674195642,1.0,0.011605310203192781,1.4009819750506536,0.9257260940390739,0.20389170896785108,0.2862149422273299,0.3413550164634122
frozenset({'jumbo  bag baroque black white'}),frozenset({'jumbo storage bag suki'}),0.03524109470026064,0.04202867072111208,0.013086446568201564,0.3713405238828968,8.835409674195642,1.0,0.011605310203192781,1.5238318448578392,0.9192131339583127,0.20389170896785108,0.3437596127325375,0.3413550164634122
frozenset({'jumbo bag vintage christmas'}),"frozenset({""jumbo bag 50's christmas""})",0.020905734144222414,0.03182015638575152,0.01330364900086881,0.6363636363636364,19.998758920260624,1.0,0.012638425271040707,2.662494569939183,0.970281340865335,0.337465564738292,0.6244123795441798,0.5272261867825008
"frozenset({""jumbo bag 50's christmas""})",frozenset({'jumbo bag vintage christmas'}),0.03182015638575152,0.020905734144222414,0.01330364900086881,0.41808873720136513,19.998758920260624,1.0,0.012638425271040707,1.6825490902976117,0.9812194535694255,0.337465564738292,0.4056637005324352,0.5272261867825008
frozenset({'jumbo bag alphabet'}),frozenset({'jumbo bag apples'}),0.04083405734144222,0.038987836663770634,0.015041268462206776,0.3683510638297873,9.447845670597998,1.0,0.013449236904259584,1.5214339933238834,0.9322221786218804,0.23218776194467725,0.342725347016011,0.37707246784804127
frozenset({'jumbo bag apples'}),frozenset({'jumbo bag alphabet'}),0.038987836663770634,0.04083405734144222,0.015041268462206776,0.38579387186629527,9.447845670597998,1.0,0.013449236904259584,1.561635253580146,0.9304312669893149,0.23218776194467725,0.3596456037301683,0.37707246784804127
frozenset({'jumbo bag alphabet'}),frozenset({'jumbo bag pink polkadot'}),0.04083405734144222,0.04729582971329279,0.010697219808861859,0.261968085106383,5.538925666267679,1.0,0.008765939186338174,1.2908712361362231,0.8543459869050247,0.138148667601683,0.22532939614244224,0.24407244668637174
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag alphabet'}),0.04729582971329279,0.04083405734144222,0.010697219808861859,0.2261768082663605,5.53892566626768,1.0,0.008765939186338174,1.2395156321299758,0.86014063908181,0.138148667601683,0.1932332484733523,0.24407244668637174
frozenset({'jumbo bag alphabet'}),frozenset({'jumbo bag red retrospot'}),0.04083405734144222,0.08688097306689835,0.016072980017376195,0.39361702127659576,4.530531914893618,1.0,0.01252527738128217,1.5058454128370447,0.8124510379945162,0.14396887159533076,0.33592120979006823,0.2893085106382979
frozenset({'jumbo bag red retrospot'}),frozenset({'jumbo bag alphabet'}),0.08688097306689835,0.04083405734144222,0.016072980017376195,0.185,4.530531914893618,1.0,0.01252527738128217,1.1768907271884146,0.8534214518990922,0.14396887159533076,0.15030344202898552,0.2893085106382979
frozenset({'jumbo bag alphabet'}),frozenset({'jumbo bag vintage leaf'}),0.04083405734144222,0.04192006950477845,0.014226759339704605,0.348404255319149,8.311156432587367,1.0,0.012514992817789238,1.4703594035355239,0.917129936939927,0.2076069730586371,0.3198941717273548,0.34389124683055894
frozenset({'jumbo bag vintage leaf'}),frozenset({'jumbo bag alphabet'}),0.04192006950477845,0.04083405734144222,0.014226759339704605,0.33937823834196895,8.311156432587367,1.0,0.012514992817789238,1.4519139367302092,0.9181695310647738,0.2076069730586371,0.3112539423293535,0.34389124683055894
frozenset({'jumbo storage bag suki'}),frozenset({'jumbo bag alphabet'}),0.04202867072111208,0.04083405734144222,0.010317115551694178,0.24547803617571057,6.011600417834955,1.0,0.008600914401483695,1.2712233555098007,0.8702295359757516,0.14221556886227546,0.21335617720855332,0.24906880532189785
frozenset({'jumbo bag alphabet'}),frozenset({'jumbo storage bag suki'}),0.04083405734144222,0.04202867072111208,0.010317115551694178,0.2526595744680851,6.011600417834956,1.0,0.008600914401483695,1.2818406398891882,0.8691456903127384,0.14221556886227546,0.21987182424919258,0.24906880532189785
frozenset({'jumbo bag alphabet'}),frozenset({'lunch bag alphabet design'}),0.04083405734144222,0.03513249348392702,0.012543440486533448,0.3071808510638298,8.743496991022395,1.0,0.011108838233062928,1.392668646641242,0.9233327059414016,0.1977739726027397,0.2819541084580725,0.33210665427998287
frozenset({'lunch bag alphabet design'}),frozenset({'jumbo bag alphabet'}),0.03513249348392702,0.04083405734144222,0.012543440486533448,0.357032457496136,8.743496991022395,1.0,0.011108838233062928,1.4917797233175165,0.9178765781838549,0.1977739726027397,0.3296597450888157,0.33210665427998287
frozenset({'jumbo bag pears'}),frozenset({'jumbo bag apples'}),0.02552128583840139,0.038987836663770634,0.016941789748045177,0.6638297872340425,17.026586854738337,1.0,0.01594677002432818,2.8587070681520745,0.9659198392899496,0.3561643835616438,0.6501915110013633,0.5491850886030937
frozenset({'jumbo bag apples'}),frozenset({'jumbo bag pears'}),0.038987836663770634,0.02552128583840139,0.016941789748045177,0.43454038997214484,17.026586854738337,1.0,0.01594677002432818,1.7233392038621373,0.9794551608033356,0.3561643835616438,0.41973118364688616,0.5491850886030937
frozenset({'jumbo bag apples'}),frozenset({'jumbo bag pink polkadot'}),0.038987836663770634,0.04729582971329279,0.012109035621198957,0.3105849582172702,6.566857164786738,1.0,0.010265073537459589,1.3819022106380923,0.8821117838047114,0.16325036603221085,0.2763597942735394,0.2833062563761437
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag apples'}),0.04729582971329279,0.038987836663770634,0.012109035621198957,0.2560275545350172,6.566857164786736,1.0,0.010265073537459589,1.291730855348543,0.8898041806654765,0.16325036603221085,0.22584492283404203,0.2833062563761437
frozenset({'jumbo bag apples'}),frozenset({'jumbo bag red retrospot'}),0.038987836663770634,0.08688097306689835,0.019059513466550826,0.48885793871866295,5.626754874651811,1.0,0.015672212279429137,1.7864290499672124,0.8556371074169696,0.1784443314692425,0.4402240603855196,0.3541164693593315
frozenset({'jumbo bag red retrospot'}),frozenset({'jumbo bag apples'}),0.08688097306689835,0.038987836663770634,0.019059513466550826,0.21937500000000001,5.6267548746518115,1.0,0.015672212279429137,1.2310804334171073,0.9005153144068463,0.1784443314692425,0.18770539043959772,0.3541164693593315
frozenset({'jumbo bag vintage leaf'}),frozenset({'jumbo bag apples'}),0.04192006950477845,0.038987836663770634,0.015421372719374457,0.3678756476683938,9.435651709555906,1.0,0.013786999896588242,1.5202897338023957,0.9331361097895466,0.23548922056384738,0.34223064343209064,0.3817094115779295
frozenset({'jumbo bag apples'}),frozenset({'jumbo bag vintage leaf'}),0.038987836663770634,0.04192006950477845,0.015421372719374457,0.3955431754874652,9.435651709555906,1.0,0.013786999896588242,1.5850262444598366,0.9302889321463872,0.23548922056384738,0.36909562002817725,0.3817094115779295
frozenset({'jumbo storage bag suki'}),frozenset({'jumbo bag apples'}),0.04202867072111208,0.038987836663770634,0.010534317984361425,0.25064599483204136,6.428825405051357,1.0,0.008895711035091309,1.2824541627969683,0.8814988131649285,0.1494607087827427,0.22024503564396392,0.26042049045223237
frozenset({'jumbo bag apples'}),frozenset({'jumbo storage bag suki'}),0.038987836663770634,0.04202867072111208,0.010534317984361425,0.2701949860724234,6.428825405051357,1.0,0.008895711035091309,1.3126401038592397,0.8787095751980829,0.1494607087827427,0.23817655954595565,0.26042049045223237
frozenset({'jumbo bag apples'}),frozenset({'lunch bag apple design'}),0.038987836663770634,0.04702432667245873,0.016072980017376195,0.41225626740947074,8.766872310176458,1.0,0.014239603249846581,1.6214135863724517,0.9218761930650279,0.2298136645962733,0.3832542120007301,0.37702882654538206
frozenset({'lunch bag apple design'}),frozenset({'jumbo bag apples'}),0.04702432667245873,0.038987836663770634,0.016072980017376195,0.3418013856812933,8.76687231017646,1.0,0.014239603249846581,1.460064093770482,0.9296504196504196,0.2298136645962733,0.315098560216222,0.37702882654538206
frozenset({'lunch bag red retrospot'}),frozenset({'jumbo bag apples'}),0.06993918331885317,0.038987836663770634,0.010697219808861859,0.1529503105590062,3.9230263499368503,1.0,0.007970442353228899,1.1345404824721022,0.8011247649824433,0.10889994472084025,0.11858588084838163,0.21366178480596548
frozenset({'jumbo bag apples'}),frozenset({'lunch bag red retrospot'}),0.038987836663770634,0.06993918331885317,0.010697219808861859,0.27437325905292476,3.92302634993685,1.0,0.007970442353228899,1.2817344844089509,0.7753229164097236,0.10889994472084025,0.21980721267624137,0.21366178480596548
frozenset({'jumbo bag doiley patterns'}),frozenset({'jumbo bag vintage leaf'}),0.024652476107732406,0.04192006950477845,0.01075152041702867,0.43612334801762115,10.403688571363357,1.0,0.009718086905127639,1.6990948767376197,0.9267263437177701,0.1926070038910506,0.41145134760216,0.34630001597772253
frozenset({'jumbo bag vintage leaf'}),frozenset({'jumbo bag doiley patterns'}),0.04192006950477845,0.024652476107732406,0.01075152041702867,0.25647668393782386,10.403688571363357,1.0,0.009718086905127639,1.311791443283677,0.9434288475322256,0.1926070038910506,0.23768369955455762,0.34630001597772253
frozenset({'jumbo bag doiley patterns'}),frozenset({'lunch bag doiley pattern'}),0.024652476107732406,0.02519548218940052,0.011566029539530842,0.46916299559471364,18.620917514810877,1.0,0.010944898516833848,1.8363537389461086,0.9702151594942479,0.3021276595744681,0.45544260956284793,0.46410735986632234
frozenset({'lunch bag doiley pattern'}),frozenset({'jumbo bag doiley patterns'}),0.02519548218940052,0.024652476107732406,0.011566029539530842,0.459051724137931,18.620917514810877,1.0,0.010944898516833848,1.8030328728526381,0.9707556091151783,0.3021276595744681,0.44537894175059217,0.46410735986632234
frozenset({'jumbo bag owls'}),frozenset({'jumbo bag red retrospot'}),0.022317549956559515,0.08688097306689835,0.010968722849695916,0.4914841849148418,5.656982968369829,1.0,0.009029752393000912,1.7956551199497834,0.8420191310994471,0.11166390270867882,0.44310018728542616,0.3088670924574209
frozenset({'jumbo bag red retrospot'}),frozenset({'jumbo bag owls'}),0.08688097306689835,0.022317549956559515,0.010968722849695916,0.12625,5.65698296836983,1.0,0.009029752393000912,1.1189498712943524,0.901555331555991,0.11166390270867882,0.10630491530130519,0.3088670924574209
frozenset({'jumbo bag pears'}),frozenset({'jumbo bag red retrospot'}),0.02552128583840139,0.08688097306689835,0.011131624674196351,0.4361702127659574,5.02031914893617,1.0,0.008914310526637586,1.6194941232398408,0.8217824204320278,0.10991957104557641,0.3825232301556774,0.2821476063829787
frozenset({'jumbo bag red retrospot'}),frozenset({'jumbo bag pears'}),0.08688097306689835,0.02552128583840139,0.011131624674196351,0.12812500000000002,5.020319148936171,1.0,0.008914310526637586,1.117681679325131,0.8770044788935044,0.10991957104557641,0.10529087261785358,0.2821476063829787
frozenset({'jumbo bag pears'}),frozenset({'jumbo bag vintage leaf'}),0.02552128583840139,0.04192006950477845,0.013032145960034752,0.5106382978723404,12.181236908830337,1.0,0.011962291883837647,1.957815510142409,0.9419462089973625,0.23952095808383234,0.4892266432564623,0.4107595634439422
frozenset({'jumbo bag vintage leaf'}),frozenset({'jumbo bag pears'}),0.04192006950477845,0.02552128583840139,0.013032145960034752,0.31088082901554404,12.181236908830337,1.0,0.011962291883837647,1.4140931716781093,0.9580688430439054,0.23952095808383234,0.29283301834114894,0.4107595634439422
frozenset({'jumbo bag pink vintage paisley'}),frozenset({'jumbo bag pink polkadot'}),0.032688966116420505,0.04729582971329279,0.013738053866203302,0.420265780730897,8.885895083743053,1.0,0.01219200209125748,1.6433464484601652,0.9174526763379693,0.20737704918032787,0.3914855866594585,0.3553682520187206
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag pink vintage paisley'}),0.04729582971329279,0.032688966116420505,0.013738053866203302,0.2904707233065442,8.885895083743053,1.0,0.01219200209125748,1.3633137710559835,0.9315190639090672,0.20737704918032787,0.2664931424954147,0.3553682520187206
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag red retrospot'}),0.04729582971329279,0.08688097306689835,0.029648132059079062,0.6268656716417911,7.215223880597016,1.0,0.02553902435158186,2.4471589921807126,0.9041675148258221,0.28363636363636363,0.5913628811224563,0.48405783582089557
frozenset({'jumbo bag red retrospot'}),frozenset({'jumbo bag pink polkadot'}),0.08688097306689835,0.04729582971329279,0.029648132059079062,0.34125,7.215223880597015,1.0,0.02553902435158186,1.4462302395244133,0.9433645960762992,0.28363636363636363,0.3085471644343118,0.48405783582089557
frozenset({'jumbo bag scandinavian blue paisley'}),frozenset({'jumbo bag pink polkadot'}),0.024489574283231973,0.04729582971329279,0.010317115551694178,0.4212860310421286,8.90746675966916,1.0,0.009158860816643404,1.646243604595038,0.9100206541960243,0.16784452296819785,0.3925564860457019,0.31971304996423305
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag scandinavian blue paisley'}),0.04729582971329279,0.024489574283231973,0.010317115551694178,0.21814006888633752,8.90746675966916,1.0,0.009158860816643404,1.2476792669593317,0.9318051326663767,0.16784452296819785,0.1985119681943107,0.31971304996423305
frozenset({'jumbo bag spaceboy design'}),frozenset({'jumbo bag pink polkadot'}),0.02590139009556907,0.04729582971329279,0.011077324066029539,0.42767295597484273,9.042508791311944,1.0,0.009852296330731935,1.664614978852598,0.9130607647485104,0.1783216783216783,0.3992604820309321,0.33094325181061307
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag spaceboy design'}),0.04729582971329279,0.02590139009556907,0.011077324066029539,0.23421354764638344,9.042508791311944,1.0,0.009852296330731935,1.2720238219291744,0.9335649506311501,0.1783216783216783,0.21385120092846854,0.33094325181061307
frozenset({'jumbo bag strawberry'}),frozenset({'jumbo bag pink polkadot'}),0.0355125977410947,0.04729582971329279,0.01591007819287576,0.4480122324159022,9.472552551287318,1.0,0.01423048041743628,1.7259515993559738,0.9273649732738488,0.23782467532467536,0.42060947689776323,0.3922035903755745
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag strawberry'}),0.04729582971329279,0.0355125977410947,0.01591007819287576,0.33639494833524686,9.472552551287318,1.0,0.01423048041743628,1.4534057566911878,0.938834805089205,0.23782467532467536,0.31196089227237395,0.3922035903755745
frozenset({'jumbo bag vintage leaf'}),frozenset({'jumbo bag pink polkadot'}),0.04192006950477845,0.04729582971329279,0.010697219808861859,0.25518134715025903,5.395430182685614,1.0,0.008714575339994458,1.2791089034110226,0.8503027157533024,0.13623789764868602,0.21820573890676376,0.24067907770830976
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag vintage leaf'}),0.04729582971329279,0.04192006950477845,0.010697219808861859,0.2261768082663605,5.395430182685615,1.0,0.008714575339994458,1.2381121950464955,0.855100662111785,0.13623789764868602,0.19231875430930032,0.24067907770830976
frozenset({'jumbo bag woodland animals'}),frozenset({'jumbo bag pink polkadot'}),0.026715899218071243,0.04729582971329279,0.010805821025195483,0.40447154471544716,8.5519494460157,1.0,0.009542270405140094,1.599762634065051,0.9073071225352382,0.17096219931271475,0.37490726517410516,0.3164722821166214
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo bag woodland animals'}),0.04729582971329279,0.026715899218071243,0.010805821025195483,0.22847301951779564,8.5519494460157,1.0,0.009542270405140094,1.26150364848372,0.926906404350049,0.17096219931271475,0.20729519791562848,0.3164722821166214
frozenset({'jumbo shopper vintage red paisley'}),frozenset({'jumbo bag pink polkadot'}),0.04289748045178106,0.04729582971329279,0.013249348392701999,0.3088607594936709,6.530401546309349,1.0,0.011220476462125255,1.3784547518800343,0.8848269043681745,0.1721947776993649,0.274549999819632,0.2944992660843785
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo shopper vintage red paisley'}),0.04729582971329279,0.04289748045178106,0.013249348392701999,0.2801377726750861,6.530401546309349,1.0,0.011220476462125255,1.329563468144336,0.8889118846619232,0.1721947776993649,0.24787343819269184,0.2944992660843785
frozenset({'jumbo storage bag skulls'}),frozenset({'jumbo bag pink polkadot'}),0.0255755864465682,0.04729582971329279,0.011240225890529974,0.4394904458598726,9.29237204472493,1.0,0.010030607309135485,1.6997108492615116,0.9158071563271025,0.18237885462555065,0.41166463670307296,0.3385741551917044
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo storage bag skulls'}),0.04729582971329279,0.0255755864465682,0.011240225890529974,0.23765786452353616,9.29237204472493,1.0,0.010030607309135485,1.2781982894654202,0.9366862023533689,0.18237885462555065,0.21764877308807143,0.3385741551917044
frozenset({'jumbo storage bag suki'}),frozenset({'jumbo bag pink polkadot'}),0.04202867072111208,0.04729582971329279,0.015258470894874022,0.36304909560723514,7.67613334638673,1.0,0.013270690041372251,1.49572622272193,0.9078832017254198,0.20601173020527855,0.33142844939885113,0.34283338821693554
frozenset({'jumbo bag pink polkadot'}),frozenset({'jumbo storage bag suki'}),0.04729582971329279,0.04202867072111208,0.015258470894874022,0.322617680826636,7.676133346386729,1.0,0.013270690041372251,1.4142254708506972,0.9129025616893621,0.20601173020527855,0.29289917300211593,0.34283338821693554
frozenset({'lunch bag  black skull.'}),frozenset({'jumbo bag pink polkadot'}),0.05712423979148566,0.04729582971329279,0.010697219808861859,0.18726235741444866,3.9593841264575045,1.0,0.007995481491182448,1.1722161253118315,0.7927189342089415,0.1141367323290846,0.14691499425160937,0.2067195828404046
frozenset({'jumbo bag pink polkadot'}),frozenset({'lunch bag  black skull.'}),0.04729582971329279,0.05712423979148566,0.010697219808861859,0.2261768082663605,3.959384126457505,1.0,0.007995481491182448,1.2184640758777685,0.7845409845314368,0.1141367323290846,0.17929463839168938,0.2067195828404046
frozenset({'lunch bag pink polkadot'}),frozenset({'jumbo bag pink polkadot'}),0.050553866203301476,0.04729582971329279,0.01330364900086881,0.2631578947368421,5.564082421898604,1.0,0.010912661953568875,1.2929556596748168,0.8639519588218474,0.1573538856775851,0.2265782724122932,0.27222188651882284
frozenset({'jumbo bag pink polkadot'}),frozenset({'lunch bag pink polkadot'}),0.04729582971329279,0.050553866203301476,0.01330364900086881,0.28128587830080365,5.564082421898604,1.0,0.010912661953568875,1.3210344768960454,0.8609974351667142,0.1573538856775851,0.24301748554690306,0.27222188651882284
frozenset({'lunch bag red retrospot'}),frozenset({'jumbo bag pink polkadot'}),0.06993918331885317,0.04729582971329279,0.012923544743701129,0.18478260869565216,3.906953526680976,1.0,0.009615713039165882,1.1686504488850273,0.7999972525208121,0.12389380530973451,0.14431214144993618,0.22901587380821642
frozenset({'jumbo bag pink polkadot'}),frozenset({'lunch bag red retrospot'}),0.04729582971329279,0.06993918331885317,0.012923544743701129,0.2732491389207807,3.906953526680976,1.0,0.009615713039165882,1.2797519294301405,0.7809833537290666,0.12389380530973451,0.21859856039030223,0.22901587380821642
frozenset({'jumbo bag pink vintage paisley'}),frozenset({'jumbo bag red retrospot'}),0.032688966116420505,0.08688097306689835,0.017973501303214595,0.5498338870431894,6.3285880398671095,1.0,0.015133452118469112,2.0284046280949344,0.8704406765173661,0.17691074291822556,0.5070017164478696,0.3783544435215947
frozenset({'jumbo bag red retrospot'}),frozenset({'jumbo bag pink vintage paisley'}),0.08688097306689835,0.032688966116420505,0.017973501303214595,0.206875,6.3285880398671095,1.0,0.015133452118469112,1.2196199008776416,0.9220997984943127,0.17691074291822556,0.18007241495453014,0.3783544435215947
frozenset({'jumbo bag pink vintage paisley'}),frozenset({'jumbo bag scandinavian blue paisley'}),0.032688966116420505,0.024489574283231973,0.013086446568201564,0.4003322259136212,16.347047167240017,1.0,0.01228590770425143,1.6267514578434747,0.9705532550043393,0.29679802955665024,0.38527794447120783,0.46735014843352896
frozenset({'jumbo bag scandinavian blue paisley'}),frozenset({'jumbo bag pink vintage paisley'}),0.024489574283231973,0.032688966116420505,0.013086446568201564,0.5343680709534367,16.347047167240017,1.0,0.01228590770425143,2.0774156013404492,0.962395529343017,0.29679802955665024,0.5186326706342479,0.46735014843352896
frozenset({'jumbo bag pink vintage paisley'}),frozenset({'jumbo bag strawberry'}),0.032688966116420505,0.0355125977410947,0.010914422241529106,0.3338870431893688,9.401932396598495,1.0,0.00975355213726439,1.4479337061343167,0.92383820205138,0.19052132701421803,0.30936064561284854,0.3206132463653266
frozenset({'jumbo bag strawberry'}),frozenset({'jumbo bag pink vintage paisley'}),0.0355125977410947,0.032688966116420505,0.010914422241529106,0.30733944954128445,9.401932396598495,1.0,0.00975355213726439,1.396515267461062,0.9265428291489294,0.19052132701421803,0.28393192448368104,0.3206132463653266
frozenset({'jumbo bag pink vintage paisley'}),frozenset({'jumbo shopper vintage red paisley'}),0.032688966116420505,0.04289748045178106,0.013846655082536925,0.42358803986710963,9.874427015433787,1.0,0.012444380797568842,1.6604487514928756,0.9290996066103548,0.2242744063324538,0.39775316817160394,0.37318642499684596
frozenset({'jumbo shopper vintage red paisley'}),frozenset({'jumbo bag pink vintage paisley'}),0.04289748045178106,0.032688966116420505,0.013846655082536925,0.3227848101265823,9.874427015433787,1.0,0.012444380797568842,1.4283658257346314,0.9390094401541396,0.2242744063324538,0.2998992401084057,0.37318642499684596
frozenset({'jumbo storage bag suki'}),frozenset({'jumbo bag pink vintage paisley'}),0.04202867072111208,0.032688966116420505,0.010588618592528236,0.25193798449612403,7.707126117077442,1.0,0.009214744799407608,1.293089361357324,0.908430057642165,0.16511430990685863,0.2266582419715179,0.28792912513842744
frozenset({'jumbo bag pink vintage paisley'}),frozenset({'jumbo storage bag suki'}),0.032688966116420505,0.04202867072111208,0.010588618592528236,0.32392026578073085,7.707126117077441,1.0,0.009214744799407608,1.4169502216852348,0.8996588681331019,0.16511430990685863,0.2942589057146548,0.28792912513842744
frozenset({'jumbo bag scandinavian blue paisley'}),frozenset({'jumbo bag red retrospot'}),0.024489574283231973,0.08688097306689835,0.014552562988705473,0.5942350332594235,6.839645232815965,1.0,0.012424884944984189,2.2503643778515237,0.8752275361295386,0.15030846887268645,0.555627519773165,0.38086751662971174
frozenset({'jumbo bag red retrospot'}),frozenset({'jumbo bag scandinavian blue paisley'}),0.08688097306689835,0.024489574283231973,0.014552562988705473,0.1675,6.839645232815965,1.0,0.012424884944984189,1.1717842951552768,0.9350298933496172,0.15030846887268645,0.14660061230169774,0.38086751662971174
frozenset({'jumbo bag spaceboy design'}),frozenset({'jumbo bag red retrospot'}),0.02590139009556907,0.08688097306689835,0.014498262380538663,0.559748427672956,6.442704402515723,1.0,0.012247924405250299,2.074084646890902,0.8672486222034598,0.14751381215469614,0.5178596006199546,0.363311713836478
frozenset({'jumbo bag red retrospot'}),frozenset({'jumbo bag spaceboy design'}),0.08688097306689835,0.02590139009556907,0.014498262380538663,0.16687500000000002,6.442704402515725,1.0,0.012247924405250299,1.1692106345439532,0.925164904478346,0.14751381215469614,0.14472211383020236,0.363311713836478
